JOB_TITLE,ROLE_NAME,RECRUITMENT_COUNT,LOCATIONS_NAME,COMPANY_LOCATION,CURRENT_EMPLOYEE_MIN,CURRENT_EMPLOYEE_MAX,LANGUAGES_NAME,TECH_STACKS,PROGRAMMING_LANGUAGES,SKILLS,TOTAL_WORK_HOURS,SALARY_MIN,SALARY_MAX,FIRST_WORKING_DAY_OF_WEEK,LAST_WORKING_DAY_OF_WEEK,WORK_ON_SATURDAY,WORK_ON_SUNDAY,EXPERIENCE_YEARS,DEADLINE,COMPANY_NAME,COMPANY_INDUSTRY,JOB_LEVEL,ACADEMIC_LEVEL,JOB_TYPE,COMPANY_URL,JOB_URL,DATE_CRAWL,LAYOUT_TYPE
SALES MANAGER,"['VIỆC LÀM IT', 'KINH DOANH PHẦN MỀM', 'SALES IT PHẦN MỀM', 'CÔNG NGHỆ THÔNG TIN', 'KINH DOANH/BÁN HÀNG']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']",['UNKNOWN'],['UNKNOWN'],"['COMMUNICATION SKILLS', 'BUSINESS DEVELOPMENT', 'NETWORKING', 'PRESENTATION SKILLS', 'SALES', 'NEGOTIATION']",45.0,10800000.0,23000000.0,2,6,False,False,TRÊN 5 NĂM,31/12/2025,CÔNG TY TNHH TPISOFTWARE,IT - PHẦN MỀM,TRƯỞNG NHÓM,ĐẠI HỌC TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tpisoftware/242925.html,https://www.topcv.vn/viec-lam/sales-manager/1957628.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:14:33,STANDARD
NHÂN VIÊN VẬN HÀNH MÁY TIỆN CNC,"['SẢN XUẤT', 'THIẾT KẾ/CHẾ TẠO MÁY', 'KỸ SƯ LẬP TRÌNH MÁY']",3,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,['TIẾNG VIỆT'],"['CNC', 'GIA CÔNG CƠ KHÍ', 'DỤNG CỤ ĐO LƯỜNG', 'BẢN VẼ KỸ THUẬT']",['UNKNOWN'],"['CÓ TRÁCH NHIỆM VỚI CÔNG VIỆC', 'SỬ DỤNG CÁC DỤNG CỤ ĐO KIỂM', 'LÀM VIỆC ĐỘC LẬP', 'VẬN HÀNH MÁY TIỆN CNC', 'ĐỌC HIỂU BẢN VẼ KỸ THUẬT', 'CẨN THẬN', 'LÀM VIỆC NHÓM', 'KIỂM TRA CHẤT LƯỢNG SẢN PHẨM', 'TRUNG THỰC']",53.5,7500000.0,10000000.0,2,6,True,False,DƯỚI 1 NĂM,19/12/2025,CÔNG TY TNHH KỸ THUẬT CƠ KHÍ PROIN,CƠ KHÍ,NHÂN VIÊN,TRUNG CẤP TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-ky-thuat-co-khi-proin/163115.html,https://www.topcv.vn/viec-lam/nhan-vien-van-hanh-may-tien-cnc/1957602.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:14:46,STANDARD
KỸ SƯ HỆ THỐNG - EXCHANGE AD,"['VIỆC LÀM IT', 'IT INFRASTRUCTURE AND OPERATIONS', 'CÔNG NGHỆ THÔNG TIN', 'SYSTEM ENGINEER']",1,['HÀ NỘI'],['HÀ NỘI'],500.0,1000.0,['TIẾNG VIỆT'],"['AZURE', 'SPF', 'MICROSOFT EXCHANGE SERVER', 'DMARC', 'WINDOWS', 'ONEDRIVE', 'DHCP', 'MICROSOFT TEAMS', 'SHAREPOINT ONLINE', 'MFA', 'CLOUD COMPUTING', 'DKIM', 'WAP', 'ACTIVE DIRECTORY', 'ADFS', 'MICROSOFT OFFICE', 'EXCHANGE ONLINE', 'DNS', 'EOP', 'INTUNE', 'FIREWALLS', 'GPO', 'DAG', 'AZURE ACTIVE DIRECTORY', 'SKYPE', 'SSO', 'MICROSOFT']",['UNKNOWN'],"['TỐI ƯU HÓA HỆ THỐNG', 'TRIỂN KHAI DỰ ÁN', 'XỬ LÝ SỰ CỐ', 'KHẮC PHỤC SỰ CỐ', 'XÂY DỰNG QUY TRÌNH', 'QUẢN TRỊ MÁY CHỦ', 'TUÂN THỦ CHÍNH SÁCH AN TOÀN THÔNG TIN', 'QUẢN TRỊ VẬN HÀNH HỆ THỐNG']",47.75,13500000.0,35000000.0,2,6,False,False,2 NĂM,19/12/2025,CÔNG TY CỔ PHẦN HẠ TẦNG VIỄN THÔNG CMC TELECOM,VIỄN THÔNG,NHÂN VIÊN,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ha-tang-vien-thong-cmc-telecom/200874.html,https://www.topcv.vn/viec-lam/ky-su-he-thong-exchange-ad/1185856.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:15:04,STANDARD
NHÂN VIÊN IT PHẦN CỨNG,"['KỸ SƯ PHẦN CỨNG', 'ĐIỆN/ĐIỆN TỬ/VIỄN THÔNG', 'ĐIỆN TỬ/PHẦN CỨNG']",1,['HẢI PHÒNG'],['HẢI PHÒNG'],100.0,499.0,['TIẾNG VIỆT'],"['PHẦN CỨNG MÁY TÍNH', 'WINDOWS', 'VMWARE', 'WAN', 'ROUTING', 'LAN', 'MIKROTIK', 'LINUX', 'QOS', 'PFSENSE', 'VLAN', 'FORTINET', 'VPN', 'NAT', 'WI-FI', 'FIREWALLS']",['UNKNOWN'],"['KIẾN THỨC VỀ HỆ ĐIỀU HÀNH', 'QUẢN LÝ HỆ THỐNG MẠNG', 'LÀM VIỆC ĐỘC LẬP', 'KỸ NĂNG LẮP RÁP VÀ CÀI ĐẶT PHẦN CỨNG', 'KHẢ NĂNG SỬA CHỮA PHẦN CỨNG', 'TƯ DUY LOGIC', 'KHẢ NĂNG CHẨN ĐOÁN LỖI PHẦN CỨNG', 'KIẾN THỨC VỀ PHẦN CỨNG MÁY TÍNH', 'TINH THẦN TRÁCH NHIỆM']",49.25,10000000.0,17000000.0,2,6,True,False,2 NĂM,19/12/2025,CÔNG TY TNHH TIẾP VẬN SITC - ĐÌNH VŨ,XUẤT NHẬP KHẨU,NHÂN VIÊN,ĐẠI HỌC TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tiep-van-sitc-dinh-vu/18529.html,https://www.topcv.vn/viec-lam/nhan-vien-it-phan-cung/1824453.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:15:20,STANDARD
THỰC TẬP SINH THIẾT KẾ - GRAPHIC DESIGNER,"['VIỆC LÀM IT', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ', 'CÔNG NGHỆ THÔNG TIN', 'QUẢNG CÁO/SÁNG TẠO', 'MARKETING/PR/QUẢNG CÁO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,['TIẾNG VIỆT'],"['ADOBE ILLUSTRATOR', 'CORELDRAW', 'CANVA', 'PHOTOSHOP']",['UNKNOWN'],"['TƯ DUY SÁNG TẠO', 'KỸ NĂNG VẼ TAY', 'TỈ MỈ', 'TƯ DUY THẨM MỸ', 'SỬ DỤNG PHẦN MỀM THIẾT KẾ', 'KHẢ NĂNG HỌC HỎI NHANH', 'GIAO TIẾP', 'TINH THẦN TRÁCH NHIỆM', 'NHANH NHẸN', 'TƯ DUY BỐ CỤC', 'TUÂN THỦ DEADLINE']",49.0,5000000.0,7000000.0,2,6,True,False,KHÔNG YÊU CẦU,19/12/2025,CÔNG TY TNHH SX-TM-DV QUÀ VIỆT,UNKNOWN,THỰC TẬP SINH,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-sx-tm-dv-qua-viet/37729.html,https://www.topcv.vn/viec-lam/thuc-tap-sinh-thiet-ke-graphic-designer/1831811.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:15:34,STANDARD
KỸ SƯ LẬP TRÌNH CNC,"['KỸ SƯ CƠ KHÍ', 'SẢN XUẤT', 'THIẾT KẾ/CHẾ TẠO MÁY']",4,"['HẢI PHÒNG', 'QUẢNG NGÃI', 'BẮC NINH']",['HỒ CHÍ MINH'],100.0,499.0,['TIẾNG VIỆT'],"['CNC', 'MASTERCAM 2018']",['UNKNOWN'],"['LẬP TRÌNH CNC', 'ĐỌC HIỂU BẢN VẼ', 'ĐÀO TẠO NHÂN VIÊN MỚI', 'VẬN HÀNH MÁY CNC', 'HƯỚNG DẪN KĨ THUẬT VIÊN']",47.5,10000000.0,18000000.0,2,6,False,False,2 NĂM,31/12/2025,CÔNG TY TNHH RMG VIETNAM,CƠ KHÍ,NHÂN VIÊN,TRUNG CẤP TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-rmg-vietnam/104352.html,https://www.topcv.vn/viec-lam/ky-su-lap-trinh-cnc/1957539.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:15:51,STANDARD
CHUYÊN VIÊN THIẾT KẾ,"['VIỆC LÀM IT', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ', 'CÔNG NGHỆ THÔNG TIN', 'QUẢNG CÁO/SÁNG TẠO', 'MARKETING/PR/QUẢNG CÁO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)']",1,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['ADOBE ILLUSTRATOR', 'AFTER EFFECTS', 'PREMIERE', 'SKETCH', 'FIGMA', 'INDESIGN', 'PHOTOSHOP', 'AUTOCAD']",['UNKNOWN'],"['KỸ NĂNG PHỐI MÀU', 'TƯ DUY SÁNG TẠO', 'CHỊU ÁP LỰC CÔNG VIỆC', 'KỸ NĂNG LÀM VIỆC NHÓM', 'KỸ NĂNG QUẢN LÝ THỜI GIAN', 'TƯ DUY THẨM MỸ', 'TUÂN THỦ TIẾN ĐỘ', 'KỸ NĂNG GIAO TIẾP', 'CẨN THẬN', 'CHỦ ĐỘNG HỌC HỎI']",51.0,15000000.0,20000000.0,2,6,True,False,2 NĂM,19/12/2025,CÔNG TY CỔ PHẦN INFIVISION,THƯƠNG MẠI ĐIỆN TỬ,NHÂN VIÊN,ĐẠI HỌC TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-infivision/242940.html,https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke/1957529.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:16:07,STANDARD
DESIGN INTERN,"['VIỆC LÀM IT', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ', 'CÔNG NGHỆ THÔNG TIN', 'QUẢNG CÁO/SÁNG TẠO', 'MARKETING/PR/QUẢNG CÁO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,['TIẾNG VIỆT'],"['ADOBE ILLUSTRATOR', 'FIGMA', 'INDESIGN', 'PHOTOSHOP', 'UI/UX DESIGN']",['UNKNOWN'],"['LÀM VIDEO', 'THẨM MỸ TỐT', 'TƯ DUY SÁNG TẠO', 'KHẢ NĂNG NẮM BẮT THÔNG TIN TỐT', 'THIẾT KẾ ĐỒ HỌA', 'CHỦ ĐỘNG', 'KHẢ NĂNG GIAO TIẾP VÀ TRUYỀN ĐẠT TỐT', 'KHẢ NĂNG LÀM VIỆC NHÓM', 'HIỂU BIẾT VỀ BỐ CỤC, MÀU SẮC, TYPOGRAPHY', 'KHẢ NĂNG HỌC HỎI NHANH']",45.0,1000000.0,10500000.0,2,6,False,False,KHÔNG YÊU CẦU,19/12/2025,CÔNG TY TNHH ĐÀO TẠO NAVEE ACADEMY,GIÁO DỤC / ĐÀO TẠO,THỰC TẬP SINH,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-dao-tao-navee-academy/207279.html,https://www.topcv.vn/viec-lam/design-intern/1911755.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:16:48,STANDARD
NHÂN VIÊN GRAPHIC DESIGN,"['VIỆC LÀM IT', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ', 'CÔNG NGHỆ THÔNG TIN', 'QUẢNG CÁO/SÁNG TẠO', 'MARKETING/PR/QUẢNG CÁO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)']",1,['HÀ NỘI'],['HÀ NỘI'],1.0,9.0,['TIẾNG VIỆT'],"['ADOBE ILLUSTRATOR', 'TYPOGRAPHY', 'PHOTOSHOP']",['UNKNOWN'],"['KỸ NĂNG SÁNG TẠO', 'TƯ DUY THẨM MỸ', 'LÀM VIỆC CÓ PHƯƠNG PHÁP', 'THIẾT KẾ ĐỒ HỌA']",54.0,10000000.0,20000000.0,2,6,True,False,2 NĂM,20/02/2026,CÔNG TY TNHH THƯƠNG MẠI MỸ PHẨM BẢO CHÂU,MARKETING / TRUYỀN THÔNG / QUẢNG CÁO,NHÂN VIÊN,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-thuong-mai-my-pham-bao-chau/120562.html,https://www.topcv.vn/viec-lam/nhan-vien-graphic-design/1799761.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:17:02,STANDARD
NHÂN VIÊN HỖ TRỢ CÔNG NGHỆ THÔNG TIN,"['CHUYÊN MÔN KHÁC', 'NGHỀ KHÁC', 'NHÓM NGHỀ KHÁC']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],100.0,499.0,['TIẾNG VIỆT'],"['PHẦN CỨNG MÁY TÍNH', 'WINDOWS', 'ACCESS POINT', 'WAN', 'ROUTING', 'LAN', 'MICROSOFT OFFICE', 'CCTV', 'SOFTWARE', 'ZOOM', 'INTERNET', 'SWITCHING', 'TEAMS', 'OUTLOOK', 'WI-FI', 'FIREWALLS']",['UNKNOWN'],"['PHẢN ỨNG NHANH VỚI SỰ CỐ', 'XỬ LÝ SỰ CỐ', 'LÀM VIỆC ĐỘC LẬP', 'VẬN HÀNH HỆ THỐNG', 'SAO LƯU VÀ PHỤC HỒI DỮ LIỆU', 'CHỦ ĐỘNG TRONG CÔNG VIỆC', 'BẢO MẬT THÔNG TIN', 'LÀM VIỆC NHÓM', 'HỖ TRỢ NGƯỜI DÙNG', 'TINH THẦN HỌC HỎI', 'CHỊU ĐƯỢC ÁP LỰC CÔNG VIỆC', 'KỸ NĂNG GIAO TIẾP', 'TINH THẦN TRÁCH NHIỆM', 'GIÁM SÁT HỆ THỐNG', 'TRUNG THỰC', 'KỸ NĂNG PHỐI HỢP']",54.0,20000000.0,35000000.0,2,6,True,False,1 NĂM,31/12/2025,CÔNG TY TNHH CÔNG NGHỆ THỰC PHẨM MIKO,SẢN XUẤT,NHÂN VIÊN,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-thuc-pham-miko/181166.html,https://www.topcv.vn/viec-lam/nhan-vien-ho-tro-cong-nghe-thong-tin/1957447.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:17:17,STANDARD
GRAPHIC DESIGNER,"['VIỆC LÀM IT', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ', 'CÔNG NGHỆ THÔNG TIN', 'QUẢNG CÁO/SÁNG TẠO', 'MARKETING/PR/QUẢNG CÁO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,['TIẾNG VIỆT'],"['ADOBE ILLUSTRATOR', 'AFTER EFFECTS', 'PREMIERE PRO', 'INDESIGN', 'PHOTOSHOP', 'ADOBE CREATIVE SUITE']",['UNKNOWN'],"['TƯ DUY SÁNG TẠO', 'THẨM MỸ TỐT', 'LÀM VIỆC ĐỘC LẬP', 'KIẾN THỨC VỀ NGUYÊN TẮC THIẾT KẾ', 'THIẾT KẾ ĐỒ HỌA', 'QUẢN LÝ THỜI GIAN', 'GIAO TIẾP', 'LÀM VIỆC NHÓM', 'TRÌNH BÀY Ý TƯỞNG']",45.0,10500000.0,15000000.0,2,6,False,False,2 NĂM,19/12/2025,CÔNG TY TNHH AUSTIN LABS,UNKNOWN,NHÂN VIÊN,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-austin-labs/242898.html,https://www.topcv.vn/viec-lam/graphic-designer/1957405.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:17:33,STANDARD
ODOO DEVELOPER,"['FULLSTACK DEVELOPER', 'CÔNG NGHỆ THÔNG TIN', 'VIỆC LÀM IT', 'SOFTWARE ENGINEERING']",1,['HÀ NỘI'],['HÀ NỘI'],1000.0,-1.0,['TIẾNG VIỆT'],"['POSTGRESQL', 'OPENERP', 'GITHUB', 'LINUX', 'ERP', 'ODOO', 'GITLAB']",['SQL'],"['QUẢN LÝ MÃ NGUỒN', 'THIẾT KẾ KIẾN TRÚC HỆ THỐNG', 'LẬP TRÌNH DATABASE', 'BÁO CÁO CÔNG VIỆC', 'PHÂN TÍCH YÊU CẦU', 'LÀM VIỆC NHÓM', 'LẬP KẾ HOẠCH CÔNG VIỆC']",49.0,17000000.0,20000000.0,2,6,True,False,2 NĂM,20/12/2025,CÔNG TY CỔ PHẦN KIDZONE ADVENTURES,BÁN LẺ - HÀNG TIÊU DÙNG - FMCG,TRƯỞNG NHÓM,ĐẠI HỌC TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-kidzone-adventures/209165.html,https://www.topcv.vn/viec-lam/odoo-developer/1780751.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:17:50,STANDARD
ODOO DEVELOPER,"['FULLSTACK DEVELOPER', 'CÔNG NGHỆ THÔNG TIN', 'VIỆC LÀM IT', 'SOFTWARE ENGINEERING']",1,['HÀ NỘI'],['HÀ NỘI'],1000.0,-1.0,['TIẾNG VIỆT'],"['POSTGRESQL', 'OPENERP', 'GITHUB', 'LINUX', 'CRM', 'ODOO', 'GITLAB', 'DATABASE CONCEPTS']","['PYTHON', 'SQL']","['XÂY DỰNG KẾ HOẠCH CÔNG VIỆC', 'SÁNG KIẾN', 'ĐÁNH GIÁ CÔNG VIỆC', 'LẬP TRÌNH DATABASE', 'BÁO CÁO', 'LÀM VIỆC NHÓM']",49.0,17000000.0,20000000.0,2,6,True,False,2 NĂM,20/12/2025,NHÀ SÁCH TIẾN THỌ,IN ẤN / XUẤT BẢN,TRƯỞNG NHÓM,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/nha-sach-tien-tho/50072.html,https://www.topcv.vn/viec-lam/odoo-developer/1649344.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:18:07,STANDARD
"NHÂN VIÊN LẮP ĐẶT MẠNG, CAMERA, ÂM THANH","['IT HELPDESK/IT SUPPORT', 'IT INFRASTRUCTURE AND OPERATIONS', 'CÔNG NGHỆ THÔNG TIN', 'VIỆC LÀM IT']",2,['ĐÀ NẴNG'],['ĐÀ NẴNG'],10.0,24.0,['TIẾNG VIỆT'],"['AUDIO SYSTEM', 'ROUTING', 'LAN', 'IP CAMERA', 'MODEM', 'WIFI', 'CAMERA', 'ANALOG CAMERA', 'SWITCHING', 'SMART HOME']",['UNKNOWN'],"['LẮP ĐẶT VÀ CẤU HÌNH CAMERA', 'KHẮC PHỤC SỰ CỐ MẠNG', 'CHẨN ĐOÁN VÀ GIẢI QUYẾT VẤN ĐỀ', 'CÀI ĐẶT VÀ CẤU HÌNH MẠNG', 'KIẾN THỨC VỀ CÁC LOẠI CAMERA', 'KIẾN THỨC VỀ CÁC THIẾT BỊ MẠNG']",60.0,8000000.0,12000000.0,2,6,True,False,2 NĂM,19/12/2025,CÔNG TY TNHH TIN HỌC VIỄN THÔNG SỸ PHƯƠNG,IT - PHẦN CỨNG,NHÂN VIÊN,TRUNG CẤP TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tin-hoc-vien-thong-sy-phuong/134540.html,https://www.topcv.vn/viec-lam/nhan-vien-lap-dat-mang-camera-am-thanh/1916879.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:18:20,STANDARD
THỰC TẬP SINH DESIGN,"['VIỆC LÀM IT', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ', 'CÔNG NGHỆ THÔNG TIN', 'QUẢNG CÁO/SÁNG TẠO', 'MARKETING/PR/QUẢNG CÁO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],1.0,9.0,['TIẾNG VIỆT'],"['ADOBE ILLUSTRATOR', 'SKETCH', 'FIGMA', 'INDESIGN', 'PHOTOSHOP', 'UI/UX DESIGN']",['UNKNOWN'],"['THẨM MỸ TỐT', 'KHẢ NĂNG NẮM BẮT THÔNG TIN TỐT', 'SỬ DỤNG THÀNH THẠO PHẦN MỀM THIẾT KẾ', 'CHỦ ĐỘNG', 'KHẢ NĂNG LÀM VIỆC NHÓM', 'KHẢ NĂNG GIAO TIẾP VÀ TRUYỀN ĐẠT TỐT', 'KHẢ NĂNG HỌC HỎI NHANH', 'KHẢ NĂNG SÁNG TẠO VÀ TƯ DUY HÌNH ẢNH', 'KHẢ NĂNG GIAO TIẾP TỐT', 'AM HIỂU VỀ NGUYÊN TẮC THIẾT KẾ']",45.0,1000000.0,10500000.0,2,6,False,False,KHÔNG YÊU CẦU,19/12/2025,CÔNG TY CỔ PHẦN TRUYỀN THÔNG NAVEE,MARKETING / TRUYỀN THÔNG / QUẢNG CÁO,THỰC TẬP SINH,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-truyen-thong-navee/196956.html,https://www.topcv.vn/viec-lam/thuc-tap-sinh-design/1732865.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:18:35,STANDARD
KỸ SƯ LẬP TRÌNH ĐIỆN TỰ ĐỘNG HOÁ,"['KỸ SƯ THIẾT KẾ ĐIỆN', 'ĐIỆN/TỰ ĐỘNG HOÁ', 'SẢN XUẤT', 'THỢ KỸ THUẬT', 'ĐIỆN/ĐIỆN TỬ/VIỄN THÔNG']",2,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['NX', 'HMI', 'ROBOT', 'CAD/CAM', 'CATIA', 'PLC', 'INVENTOR', 'SCADA', 'SOLIDWORKS']",['UNKNOWN'],"['ĐỌC HIỂU TÀI LIỆU KỸ THUẬT TIẾNG ANH', 'LẬP TRÌNH PLC', 'THIẾT KẾ SƠ ĐỒ ĐIỆN', 'LẬP TRÌNH HMI', 'THIẾT KẾ HỆ THỐNG ĐIỆN', 'LẬP TRÌNH ROBOT', 'TƯ DUY LOGIC', 'ĐỌC HIỂU BẢN VẼ KỸ THUẬT', 'TINH THẦN HỌC HỎI', 'TỐI ƯU CHU TRÌNH HOẠT ĐỘNG CỦA MÁY', 'THIẾT KẾ', 'LẬP TRÌNH SCADA', 'THIẾT KẾ KỸ THUẬT', 'ĐIỀU KHIỂN TỰ ĐỘNG', 'TÍCH HỢP HỆ THỐNG', 'QUẢN LÝ DỰ ÁN', 'NGHIỆM THU MÁY']",47.5,11600000.0,19600000.0,2,6,True,False,DƯỚI 1 NĂM,31/12/2025,CÔNG TY TNHH GIẢI PHÁP ỨNG DỤNG KỸ THUẬT VIỆT NAM,CƠ KHÍ,NHÂN VIÊN,ĐẠI HỌC TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-giai-phap-ung-dung-ky-thuat-viet-nam/108296.html,https://www.topcv.vn/viec-lam/ky-su-lap-trinh-dien-tu-dong-hoa/1957220.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096139,09/12/2025 18:18:52,STANDARD
