Job_Title,Tech_Stack,Programming_Language,Roles,Recruitment_Count,Province,Company_Location,Current_Employee_Min,Current_Employee_Max,Language,Skills,Total_Work_Hour,Salary_Min,Salary_Max,First_Working_Day_Of_Week,Last_Working_Day_Of_Week,Work_On_Saturday,Work_On_Sunday
"Backend Developer (.Net, C#)","['.NET CORE', 'WEB API', 'ENTITY FRAMEWORK', 'LINQ', 'SQL SERVER', 'POSTGRESQL', 'MONGODB', 'IN-MEMORY CACHE', 'REDIS CACHE', 'DESIGN PATTERN', 'CQRS', 'UNIT OF WORK', 'DEPENDENCE INJECTION', 'DDD', 'MICROSERVICES']","['C#', '.NET', 'SQL', 'NOSQL']","['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE ENGINEERING', 'BACKEND DEVELOPER', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['PHÂN TÍCH YÊU CẦU NGHIỆP VỤ', 'PHÂN TÍCH THIẾT KẾ CHỨC NĂNG NGHIỆP VỤ', 'THIẾT KẾ CƠ SỞ DỮ LIỆU', 'SÁNG TẠO', 'NHANH NHẸN', 'TRUNG THỰC', 'TRÁCH NHIỆM TRONG CÔNG VIỆC']",48.5,,20000000.0,2.0,6.0,True,False
Nhân Viên Biên Phiên Dịch Công Nghệ Thông Tin (IT Communication),"['IT PROJECT MANAGEMENT', 'IT COMTOR', 'QUY TRÌNH PHÁT TRIỂN PHẦN MỀM']",[],"['CÔNG NGHỆ THÔNG TIN', 'IT PROJECT MANAGEMENT', 'IT COMTOR', 'VIỆC LÀM IT']",3,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,"['TIẾNG VIỆT', 'TIẾNG NHẬT']","['TIẾNG NHẬT N2', 'KỸ NĂNG DỊCH THUẬT', 'KỸ NĂNG GIAO TIẾP', 'QUẢN LÝ DỰ ÁN', 'XỬ LÝ VẤN ĐỀ', 'PHÂN TÍCH']",40.0,,24000000.0,2.0,6.0,False,False
Chuyên Viên It Helpdesk (Nam),"['SERVER', 'BACKUP', 'WINDOWS', 'CAMERA SYSTEM', 'VOIP', 'NETWORKING', 'LAN', 'WIFI', 'HARDWARE']",[],"['CÔNG NGHỆ THÔNG TIN', 'IT INFRASTRUCTURE AND OPERATIONS', 'IT HELPDESK/IT SUPPORT', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['CHỊU ĐƯỢC ÁP LỰC CÔNG VIỆC', 'CẨN THẬN', 'NHIỆT HUYẾT', 'XỬ LÝ SỰ CỐ']",54.0,15000000.0,16000000.0,2.0,6.0,True,False
Fullstack Developer Intern,"['JAVASCRIPT', 'HTML', 'CSS', 'REACT', 'VUE.JS', 'ANGULAR', 'NODE.JS', 'LARAVEL', 'DJANGO', 'MYSQL', 'POSTGRESQL', 'MONGODB']","['JAVASCRIPT', 'TYPESCRIPT', 'PHP', 'PYTHON', 'JAVA', 'C#', 'SQL', 'NOSQL']","['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE ENGINEERING', 'FULLSTACK DEVELOPER', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],,,['TIẾNG VIỆT'],"['PHÂN TÍCH YÊU CẦU', 'THIẾT KẾ', 'LẬP TRÌNH', 'KIỂM THỬ', 'TRIỂN KHAI DỰ ÁN', 'GIAO TIẾP TỐT', 'CẦU THỊ', 'CHỦ ĐỘNG', 'TRÁCH NHIỆM TRONG CÔNG VIỆC', 'HỌC HỎI', 'ĐÓNG GÓP Ý KIẾN']",45.0,,,2.0,6.0,False,False
Thực Tập Sinh Game Designer,,,"['CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'GAME DEVELOPMENT', 'NGHỆ THUẬT/HOẠT HÌNH/GAME', 'GAME DESIGN', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],1.0,9.0,['TIẾNG VIỆT'],"['PHÁT TRIỂN Ý TƯỞNG', 'BRAINSTORMING', 'NGHIÊN CỨU THỊ TRƯỜNG', 'PHÂN TÍCH ĐỐI THỦ', 'KIỂM THỬ CHẤT LƯỢNG', 'TƯ DUY LOGIC', 'PHÂN TÍCH DỮ LIỆU', 'CHĂM CHỈ', 'HAM HỌC HỎI', 'CẦU TIẾN']",51.0,,,2.0,6.0,True,False
Nhân Viên Thiết Kế Hình Ảnh Bán Hàng / Designer,"['PHOTOSHOP', 'ILLUSTRATOR', 'CORELDRAW', 'PREMIERE', 'AFTER EFFECTS']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['TƯ DUY THẨM MỸ', 'SÁNG TẠO', 'LÀM VIỆC TỈ MỈ', 'TRÁCH NHIỆM', 'KHẢ NĂNG LÀM VIỆC ĐỘC LẬP']",54.0,15000000.0,20000000.0,2.0,6.0,True,False
Chuyên Viên Diễn Họa Phối Cảnh 3D Nội Thất,"['3D', '2D', 'SKETCHUP', 'VRAY', 'CHAOS VANTAGE', 'LAYOUT SKETCHUP']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['NINH BÌNH'],['NAM ĐỊNH'],25.0,99.0,['TIẾNG VIỆT'],"['ĐỌC BẢN VẼ', 'LÊN Ý TƯỞNG THIẾT KẾ', 'GIAO TIẾP', 'KỸ NĂNG LÀM VIỆC NHÓM', 'ĐAM MÊ THIẾT KẾ', 'TINH THẦN HAM HỌC HỎI', 'CẦU TIẾN']",57.0,,,2.0,6.0,True,False
Chuyên Viên Tư Vấn Giải Pháp (Presale),"['SERVER', 'STORAGE', 'BACKUP', 'VMWARE', 'HYPER-V', 'DELL', 'HPE', 'ORACLE', 'IBM', 'NETWORK', 'CORE SWITCH', 'DISTRIBUTE SWITCH', 'ACCESS SWITCH', 'CISCO', 'JUNIPER', 'EXTREME', 'ARUBA', 'SECURITY', 'CHECKPOINT', 'PALO ALTO', 'FORTINET', 'SIEM', 'DELL EMC', 'F5', 'MICROSOFT', 'CCNA', 'CCNP', 'CCIE', 'MCSA', 'MCSE', 'MCSD', 'OCA', 'OCP', 'OCE', 'CEH', 'CHFI', 'CCNA SECURITY']",['SQL'],"['CÔNG NGHỆ THÔNG TIN', 'IT INFRASTRUCTURE AND OPERATIONS', 'KỸ THUẬT IT', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],500.0,1000.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['KỸ NĂNG GIAO TIẾP', 'TIN HỌC VĂN PHÒNG', 'KỸ NĂNG VIẾT PROPOSAL', 'KỸ NĂNG PRESENTATION', 'KỸ NĂNG TỰ TÌM HIỂU', 'ĐỌC HIỂU TÀI LIỆU TIẾNG ANH', 'CHỊU ĐƯỢC ÁP LỰC CÔNG VIỆC', 'TINH THẦN TRÁCH NHIỆM', 'GIAO TIẾP TIẾNG ANH', 'KỸ NĂNG GIẢI QUYẾT VẤN ĐỀ', 'KỸ NĂNG TƯ VẤN', 'KỸ NĂNG THUYẾT TRÌNH', 'KỸ NĂNG PHÂN TÍCH VẤN ĐỀ', 'XÂY DỰNG MỐI QUAN HỆ']",45.0,15000000.0,40000000.0,2.0,6.0,False,False
Business Development Executive,[],[],"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",7,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['COMMUNICATION', 'NEGOTIATION', 'INTERPERSONAL SKILLS', 'LOGICAL MIND-SET', 'MULTITASK', 'PRIORITIZE WORKLOAD', 'MEET DEADLINES', 'SALES', 'CUSTOMER SERVICE', 'ACCOUNT MANAGEMENT', 'WILLINGNESS TO LEARN', 'ENGLISH', 'HARD-WORKING ATTITUDE', 'FLEXIBLE', 'ADAPTABLE', 'THUYẾT TRÌNH', 'XÂY DỰNG MỐI QUAN HỆ', 'PHÁT TRIỂN KINH DOANH', 'TÌM KIẾM KHÁCH HÀNG TIỀM NĂNG']",45.0,10000000.0,50000000.0,2.0,6.0,False,False
IT Comtor,"['IT', 'SOFTWARE DEVELOPMENT PROCESS']",[],"['IT COMTOR', 'IT PROJECT MANAGEMENT', 'CÔNG NGHỆ THÔNG TIN', 'VIỆC LÀM IT']",3,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,"['TIẾNG VIỆT', 'TIẾNG NHẬT']","['DỊCH THUẬT', 'BIÊN PHIÊN DỊCH', 'PHÂN TÍCH', 'GIAO TIẾP', 'QUẢN LÝ DỰ ÁN', 'THEO DÕI VÀ QUẢN LÝ TIẾN ĐỘ DỰ ÁN', 'GIẢI QUYẾT VẤN ĐỀ']",40.0,,1000.0,2.0,6.0,False,False
Cvcc Đại Diện Đơn Vị Nghiệp Vụ (Ba Biz) - Si - Msb - 3K029,"['DATABASE MANAGEMENT SYSTEM', 'AGILE', 'DECISION ENGINE', 'UAT', 'BRD', 'TEST CASE', 'DATA GOVERNANCE', 'IT']",[],"['CÔNG NGHỆ THÔNG TIN', 'PRODUCT MANAGEMENT', 'BUSINESS ANALYST (PHÂN TÍCH NGHIỆP VỤ)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],5000.0,,['TIẾNG VIỆT'],"['PHÂN TÍCH NGHIỆP VỤ', 'VIẾT TÀI LIỆU', 'TESTING', 'THIẾT KẾ SẢN PHẨM', 'ĐÁNH GIÁ RỦI RO', 'QUẢN LÝ DỮ LIỆU', 'QUẢN LÝ DỰ ÁN', 'ĐIỀU PHỐI CÔNG VIỆC', 'ĐÀO TẠO', 'QUẢN LÝ CÔNG VIỆC', 'BÁO CÁO']",45.0,,,2.0,6.0,False,False
UI Designer,"['UI/UX', 'MOBILE', 'WEBSITE', 'SAAS', 'FIGMA', 'PHOTOSHOP', 'ILLUSTRATOR', 'AFTER EFFECTS', 'IOS', 'ANDROID', 'WEB APP', 'LANDING PAGE', 'GRAPHIC DESIGN', 'TYPOGRAPHY', 'FINTECH', 'E-COMMERCE', 'SKETCH', 'ADOBE XD']",[],"['UI/UX DESIGNER', 'SOFTWARE DESIGN', 'GRAPHIC DESIGN']",2,['HÀ NỘI'],['HÀ NỘI'],3000.0,,['TIẾNG VIỆT'],"['KỸ NĂNG SÁNG TẠO', 'VẼ TAY', 'PHỐI MÀU', 'BỐ CỤC', 'TƯ DUY THIẾT KẾ']",47.5,,25000000.0,2.0,6.0,False,False
Chuyên Viên Lập Trình .Net,"['.NET', 'API', 'CSS', 'HTML', 'MOBILE', 'PDF', 'RDLC', 'SQL SERVER', 'STORED PROCEDURE', 'TRIGGER', 'UI', 'VIEW', 'WEB', 'XML', 'ERP', '.NET CORE']","['.NET', 'JAVASCRIPT', 'SQL']","['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE ENGINEERING', 'FULLSTACK DEVELOPER', 'VIỆC LÀM IT']",1,['ĐỒNG NAI'],['ĐỒNG NAI'],500.0,1000.0,['TIẾNG VIỆT'],"['TỐI ƯU HIỆU NĂNG HỆ THỐNG', 'KIỂM THỬ', 'TRIỂN KHAI', 'THU THẬP YÊU CẦU', 'PHÂN TÍCH', 'ĐỀ XUẤT GIẢI PHÁP KỸ THUẬT', 'KỸ NĂNG MỀM']",49.0,12000000.0,20000000.0,2.0,6.0,True,False
Nhân Viên Devops Engineer – Hệ Thống Kubernetes,"['KUBERNETES', 'OPENSTACK', 'CI/CD', 'HELM', 'PROMETHEUS', 'GRAFANA', 'ALERTMANAGER', 'LOKI', 'ELK', 'VAULT', 'EXTERNALSECRETS', 'POSTGRESQL', 'MYSQL', 'LINUX', 'UBUNTU', 'CENTOS', 'TCP/IP', 'DNS', 'HTTP', 'HTTPS', 'REVERSE PROXY', 'LOAD BALANCER', 'FIREWALL', 'IPTABLES', 'SECURITY GROUP', 'DOCKER', 'DOCKER HUB', 'HARBOR', 'ECR', 'GITLAB REGISTRY', 'YAML', 'ARGOCD', 'KUSTOMIZE', 'GIT', 'GITLAB CI', 'GITHUB ACTIONS', 'JENKINS', 'DRONE', 'ZABBIX', 'DATADOG', 'AWS', 'GCP', 'AZURE', 'EC2', 'VPC', 'RDS', 'PROXMOX', 'VMWARE', 'ON-PREM', 'OBJECT STORAGE', 'BLOCK STORAGE', 'DISASTER RECOVERY', 'HA', 'SERVICE MESH', 'ISTIO', 'LINKERD', 'FASTAPI', 'FLASK', 'DJANGO', 'POETRY', 'PIPENV', 'VENV', 'RBAC']","['PYTHON', 'BASH', 'SQL']","['IT INFRASTRUCTURE AND OPERATIONS', 'DEVOPS ENGINEER']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['VẬN HÀNH HỆ THỐNG', 'TỐI ƯU HỆ THỐNG', 'QUẢN LÝ DỊCH VỤ', 'FIX BUG', 'DEPLOY', 'GIÁM SÁT HỆ THỐNG', 'QUẢN LÝ STORAGE', 'HỖ TRỢ KHÁCH HÀNG', 'XỬ LÝ SỰ CỐ', 'BACKUP DỮ LIỆU', 'RESTORE DỮ LIỆU', 'BẢO MẬT', 'VIẾT KỊCH BẢN TỰ ĐỘNG', 'TÀI LIỆU HÓA', 'QUẢN LÝ HỆ THỐNG LINUX', 'SCRIPTING', 'NETWORKING', 'DEBUGGING', 'CODE REVIEW', 'AUTOMATION', 'ĐIỀU TRA SỰ CỐ', 'PHÁT TRIỂN API', 'UNIT TESTING', 'TƯ DUY SRE/DEVOPS', 'CHỦ ĐỘNG', 'CHỊU ÁP LỰC', 'TINH THẦN HỌC HỎI', 'GIAO TIẾP', 'LÀM VIỆC NHÓM', 'TRÌNH BÀY VẤN ĐỀ', 'PHÂN TÍCH NGUYÊN NHÂN GỐC']",45.0,20000000.0,30000000.0,2.0,6.0,False,False
Nhân Viên Hỗ Trợ Ứng Dụng (Tester),"['ERP', 'LMS', 'SOFTWARE TESTING']",[],"['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE TESTING', 'SOFTWARE TESTER (AUTOMATION & MANUAL)', 'VIỆC LÀM IT']",1,['ĐỒNG NAI'],['ĐỒNG NAI'],500.0,1000.0,['TIẾNG VIỆT'],"['KỸ NĂNG VIẾT TEST CASE', 'KỸ NĂNG PHÂN TÍCH VÀ BÁO CÁO LỖI', 'TÍNH TỈ MỈ VÀ CẨN THẬN', 'TƯ DUY LOGIC', 'PHÂN TÍCH YÊU CẦU']",49.0,8000000.0,12000000.0,2.0,6.0,True,False
Chuyên Viên Công Nghệ Thông Tin (Lập Trình),"['MOBILE', 'FLUTTER', 'IOS', 'ANDROID', 'RESTFUL API', 'UI/UX', 'GETX', 'PROVIDER', 'RIVERPOD', 'BLOC', 'BACKEND', 'GRAPHQL', 'WEB', 'MYSQL', 'OSI', 'TCP/IP', 'HTTP/HTTPS', 'DNS', 'DHCP', 'NAT', 'QA']",['SQL'],"['TƯ VẤN CHUYÊN MÔN', 'TƯ VẤN/PHÂN TÍCH CHUYÊN MÔN', 'TƯ VẤN CNTT/IT CONSULTANT']",1,['HỒ CHÍ MINH'],['HÀ NỘI'],5000.0,,"['TIẾNG VIỆT', 'TIẾNG ANH']","['ĐỌC HIỂU TÀI LIỆU CHUYÊN NGÀNH', 'GIAO TIẾP TỐT', 'LÀM VIỆC NHÓM', 'CHIA SẺ', 'HỌC HỎI', 'HỖ TRỢ ĐỒNG NGHIỆP', 'TINH THẦN CẦU TIẾN', 'CHỦ ĐỘNG TRONG CÔNG VIỆC', 'THÁI ĐỘ TÍCH CỰC', 'TRÁCH NHIỆM VỚI CÔNG VIỆC', 'ĐÚNG DEADLINE', 'LÀM VIỆC ĐỘC LẬP', 'LÀM VIỆC CƯỜNG ĐỘ CAO', 'CHỊU ÁP LỰC TỐT', 'TƯ DUY LOGIC', 'TỰ HỌC HỎI CÔNG NGHỆ MỚI', 'SÁNG TẠO TRONG CÔNG VIỆC', 'CẨN THẬN', 'GIAO TIẾP TIẾNG ANH TỐT']",45.0,,,2.0,6.0,False,False
Nhân Viên Kỹ Thuật Máy Tính Máy In Thiết Bị Vp,"['WINDOWS', 'MACOS', 'HARDWARE', 'NETWORKING', 'WORD', 'EXCEL', 'POWERPOINT', 'A+', 'NETWORK+']",,"['CÔNG NGHỆ THÔNG TIN', 'IT INFRASTRUCTURE AND OPERATIONS', 'IT HELPDESK/IT SUPPORT', 'VIỆC LÀM IT']",2,['PHÚ THỌ'],['PHÚ THỌ'],1.0,9.0,['TIẾNG VIỆT'],"['KỸ NĂNG GIAO TIẾP', 'KỸ NĂNG GIẢI QUYẾT VẤN ĐỀ', 'LÀM VIỆC ĐỘC LẬP', 'LÀM VIỆC NHÓM', 'CHỊU ĐƯỢC ÁP LỰC CÔNG VIỆC', 'CẨN THẬN', 'TỈ MỈ', 'KHẢ NĂNG HỌC HỎI', 'KIẾN THỨC VỀ PHẦN CỨNG MÁY TÍNH', 'KIẾN THỨC VỀ PHẦN MỀM MÁY TÍNH', 'SỬA CHỮA THIẾT BỊ VĂN PHÒNG', 'SỬA CHỮA MÁY TÍNH', 'SỬA CHỮA MÁY IN']",60.0,10000000.0,15000000.0,2.0,6.0,True,False
Thực Tập Sinh Kinh Doanh,[],[],"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['SALES', 'TƯ VẤN', 'BÁN HÀNG', 'GIAO TIẾP', 'KỸ NĂNG ĐÀM PHÁN', 'KỸ NĂNG QUẢN LÝ CÔNG VIỆC', 'LẬP KẾ HOẠCH', 'TIN HỌC VĂN PHÒNG', 'SÁNG TẠO', 'CHỦ ĐỘNG TRONG CÔNG VIỆC', 'TRÁCH NHIỆM CAO TRONG CÔNG VIỆC', 'LÀM VIỆC NHÓM', 'QUẢN LÝ THỜI GIAN', 'KỸ NĂNG THUYẾT TRÌNH', 'KHẢ NĂNG HỌC HỎI NHANH']",,,,2.0,6.0,True,False
Nhân Viên Thiết Kế Đồ Họa - Ecom Design,"['ADOBE ILLUSTRATOR', 'ADOBE PHOTOSHOP', 'ADOBE INDESIGN', 'ADOBE PREMIERE', 'ADOBE AFTER EFFECTS']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,['TIẾNG VIỆT'],"['LÀM VIỆC ĐỘC LẬP', 'LÀM VIỆC NHÓM', 'SÁNG TẠO', 'GIAO TIẾP', 'TRÌNH BÀY Ý TƯỞNG', 'TRÁCH NHIỆM', 'TƯ DUY HÌNH ẢNH', 'NGUYÊN TẮC THIẾT KẾ']",51.0,10000000.0,15000000.0,2.0,6.0,True,False
Nhân Viên Hỗ Trợ Ứng Dụng (Tester),"['ERP', 'LMS', 'SOFTWARE TESTING']",[],"['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE TESTING', 'SOFTWARE TESTER (AUTOMATION & MANUAL)', 'VIỆC LÀM IT']",1,['ĐỒNG NAI'],['ĐỒNG NAI'],500.0,1000.0,['TIẾNG VIỆT'],"['KỸ NĂNG SỬ DỤNG CÁC CÔNG CỤ KIỂM THỬ', 'KIẾN THỨC VỀ KIỂM THỬ PHẦN MỀM', 'KỸ NĂNG PHÂN TÍCH VÀ GIẢI QUYẾT VẤN ĐỀ', 'TÍNH TỈ MỈ VÀ CẨN THẬN', 'LOGIC VỀ SỐ LIỆU VÀ QUY TRÌNH VẬN HÀNH ỨNG DỤNG']",49.0,8000000.0,12000000.0,2.0,6.0,True,False
Thiết Kế Đồ Họa,"['ADOBE CREATIVE SUITE', 'PHOTOSHOP', 'ILLUSTRATOR', 'INDESIGN', 'AFTER EFFECTS', 'XD', 'UI/UX']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['KỸ NĂNG THIẾT KẾ', 'NGUYÊN LÝ THIẾT KẾ', 'BỐ CỤC', 'MÀU SẮC', 'TYPOGRAPHY', 'TƯ DUY SÁNG TẠO', 'KHẢ NĂNG TƯ DUY ĐỘC LẬP', 'KHẢ NĂNG LÀM VIỆC ĐỘC LẬP', 'QUẢN LÝ THỜI GIAN']",54.0,15000000.0,20000000.0,2.0,6.0,True,False
Nhân Viên Lập Trình .net,"['.NET', 'WEB APP', 'MOBILE APP', 'ANDROID', 'IOS', 'API', 'SQL SERVER', 'RDLC', 'XML', 'PDF', 'DASHBOARD', 'ERP', '.NET FRAMEWORK CORE']","['.NET', 'JAVASCRIPT', 'HTML', 'CSS', 'SQL']","['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE ENGINEERING', 'FULLSTACK DEVELOPER', 'VIỆC LÀM IT']",1,['ĐỒNG NAI'],['ĐỒNG NAI'],500.0,1000.0,['TIẾNG VIỆT'],"['TỐI ƯU HIỆU NĂNG HỆ THỐNG', 'KIỂM THỬ', 'TRIỂN KHAI', 'PHÂN TÍCH YÊU CẦU', 'ĐỀ XUẤT GIẢI PHÁP KỸ THUẬT', 'TƯ DUY LOGIC', 'GIẢI QUYẾT VẤN ĐỀ']",49.0,10000000.0,15000000.0,2.0,6.0,True,False
Nhân Viên Kinh Doanh B2B Sử Dụng AI Full-Time,"['AI', 'SLIMCRM', 'SAAS']",[],"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",3,['HÀ NỘI'],['HÀ NỘI'],10.0,24.0,['TIẾNG VIỆT'],"['SALES B2B', 'TƯ DUY PHÂN TÍCH', 'GIAO TIẾP', 'XÂY DỰNG MỐI QUAN HỆ', 'KỸ NĂNG GIAO TIẾP VÀ ĐÀM PHÁN', 'KỸ NĂNG TÌM KIẾM KHÁCH HÀNG TIỀM NĂNG (LEAD GENERATION)', 'KỸ NĂNG QUẢN LÝ THỜI GIAN VÀ CÔNG VIỆC', 'KỸ NĂNG THUYẾT TRÌNH VÀ THUYẾT PHỤC']",49.0,10000000.0,15000000.0,2.0,6.0,True,False
Thực Tập Sinh Thiết Kế,"['PHOTOSHOP', 'ADOBE ILLUSTRATOR', 'CORELDRAW']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,['TIẾNG VIỆT'],"['SÁNG TẠO', 'THẨM MỸ TỐT', 'HIỂU BIẾT TRONG LĨNH VỰC THIẾT KẾ', 'LINH HOẠT', 'NHANH NHẸN', 'TIẾP THU NHANH', 'NĂNG ĐỘNG', 'TỰ TIN', 'TỰ CHỦ', 'LÀM VIỆC NHÓM']",54.0,3000000.0,,2.0,6.0,True,False
Nhân Viên Thiết Kế,"['ADOBE ILLUSTRATOR', 'PHOTOSHOP', 'INDESIGN', 'PREMIERE', 'AFTER EFFECTS', 'AUTOCAD']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['THIẾT KẾ ĐỒ HỌA', 'LÀM VIỆC NHÓM', 'MẮT THẨM MỸ', 'CHỤP ẢNH', 'DỰNG VIDEO', 'THIẾT KẾ MỸ THUẬT', 'SÁNG TẠO', 'TƯ DUY THẨM MỸ', 'SỬ DỤNG THÀNH THẠO PHẦN MỀM THIẾT KẾ']",57.0,9000000.0,12000000.0,2.0,6.0,True,False
Product Marketing Mảng Giáo Dục,['CRM'],[],"['CÔNG NGHỆ THÔNG TIN', 'PRODUCT MANAGEMENT', 'PRODUCT OWNER/PRODUCT MANAGER', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],1000.0,,['TIẾNG VIỆT'],"['MARKETING', 'BRANDING', 'CREATIVE', 'TƯ DUY SẢN PHẨM', 'KỸ NĂNG QUẢN LÝ DỰ ÁN', 'KỸ NĂNG GIAO TIẾP', 'KỸ NĂNG LÀM VIỆC NHÓM', 'THẨM MỸ HÌNH ẢNH', 'ĐỊNH HƯỚNG SÁNG TẠO', 'TINH THẦN TRÁCH NHIỆM', 'LÀM VIỆC CHI TIẾT', 'CHỦ ĐỘNG']",51.5,20000000.0,35000000.0,2.0,6.0,True,False
Nhân Viên Lập Trình .Net,"['.NET', 'WEB APP', 'MOBILE APP', 'ANDROID', 'IOS', 'HTML', 'CSS', 'API', 'SQL SERVER', 'STORED PROCEDURE', 'VIEW', 'TRIGGER', 'RDLC', 'XML', 'PDF', 'DASHBOARD', 'ERP', 'UI', '.NET FRAMEWORK CORE']","['.NET', 'JAVASCRIPT', 'SQL']","['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE ENGINEERING', 'FULLSTACK DEVELOPER', 'VIỆC LÀM IT']",2,['ĐỒNG NAI'],['ĐỒNG NAI'],500.0,1000.0,['TIẾNG VIỆT'],"['GIẢI QUYẾT VẤN ĐỀ', 'TƯ DUY LOGIC', 'LÀM VIỆC NHÓM', 'PHÂN TÍCH YÊU CẦU']",49.0,10000000.0,15000000.0,2.0,6.0,True,False
