Job_Title,Roles,Recruitment_Count,Province,Company_Location,Current_Employee_Min,Current_Employee_Max,Language,Tech_Stack,Programming_Language,Skills,Total_Work_Hour,Salary_Min,Salary_Max,First_Working_Day_Of_Week,Last_Working_Day_Of_Week,Work_On_Saturday,Work_On_Sunday,Experience_Years,Deadline,Company_Name,Company_Industry,Job_Level,Academic_Level,Job_Type,Company_URL,Job_URL,Date_Crawl,Layout_Type
Chuyên Viên Computer Vision,"['CÔNG NGHỆ THÔNG TIN', 'ARTIFICIAL INTELLIGENCE (AI)', 'AI RESEARCHER', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['COMPUTER VISION', 'AI', 'CAMERA', '3D CAMERA', 'LASER SENSORS', 'OPTICAL SENSORS', 'LIDAR', 'DETECTION', 'SEGMENTATION', 'POSE DETECTION', 'FACE RECOGNITION', 'OBJECT TRACKING', 'IMAGE FEATURES EXTRACTION', 'IMAGE-LANGUAGE MODELS', '3D IMAGE SEGMENTATION', '3D RECONSTRUCTION', 'VISUAL LOCALIZATION', 'MULTI-VIEW GEOMETRY', 'SENSOR FUSION', 'VISUAL-INERTIAL ODOMETRY', 'OPENCV', 'TENSORFLOW', 'PYTORCH', 'GPU', 'VISION 3D', 'MULTIMODAL', 'EMBEDDED SYSTEMS', 'EDGE DEVICES', 'GIT', 'JIRA', 'MACHINE LEARNING', 'DEEP LEARNING']",,"['KỸ NĂNG LẬP TRÌNH', 'ĐỌC HIỂU TIẾNG ANH', 'KHẢ NĂNG NGHIÊN CỨU', 'GIẢI QUYẾT VẤN ĐỀ', 'KỸ NĂNG GIAO TIẾP', 'LÀM VIỆC NHÓM', 'LÃNH ĐẠO']",49.0,18000000.0,30000000.0,2,6,True,False,3 năm,22/12/2025,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,IT - Phần mềm,Nhân viên,Đại Học trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-nhan-thuc-may-horus-ai/217777.html,https://www.topcv.vn/viec-lam/chuyen-vien-computer-vision/1961362.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:34:38,standard
Chuyên Viên Mobile App,"['MOBILE DEVELOPER', 'CÔNG NGHỆ THÔNG TIN', 'CÔNG NGHỆ THÔNG TIN KHÁC', 'CHUYÊN MÔN CÔNG NGHỆ THÔNG TIN KHÁC', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['ANDROID', 'IOS', 'FLUTTER', 'OOP', 'DATA STRUCTURES', 'BLOC', 'PROVIDER', 'RIVERPOD', 'GETX', 'UI', 'REST API', 'SOCKET', 'MQTT', 'FIREBASE', 'FIRESTORE', 'AUTHENTICATION', 'FCM', 'ANALYTICS', 'MVVM', 'MVP', 'CLEAN ARCHITECTURE', 'GIT', 'CI/CD', 'JIRA', 'AGILE']","['DART', 'NOSQL']","['THIẾT KẾ HỆ THỐNG', 'TỐI ƯU HÓA HỆ THỐNG', 'LÀM VIỆC NHÓM', 'REVIEW VÀ ĐÁNH GIÁ', 'BẢO MẬT', 'TỐI ƯU HIỆU NĂNG', 'PUBLISH APP']",49.0,14000000.0,20000000.0,2,6,True,False,2 năm,22/12/2025,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,IT - Phần mềm,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-nhan-thuc-may-horus-ai/217777.html,https://www.topcv.vn/viec-lam/chuyen-vien-mobile-app/1961357.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:34:54,standard
Nhân Viên Vận Hành App,"['CÔNG NGHỆ THÔNG TIN', 'CÔNG NGHỆ THÔNG TIN KHÁC', 'CHUYÊN MÔN CÔNG NGHỆ THÔNG TIN KHÁC', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['PHOTOSHOP', 'CANVA', 'CAPCUT']",,"['KỸ NĂNG GIÁM SÁT', 'XỬ LÝ LỖI VÀ SỰ CỐ', 'KỸ NĂNG LÀM VIỆC NHÓM', 'QUẢN LÝ NỘI DUNG']",45.0,,,2,6,False,False,1 năm,22/12/2025,CÔNG TY CỔ PHẦN ASC GLOBAL HOLDINGS,Thương mại tổng hợp,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-co-phan-asc-global-holdings/243054.html,https://www.topcv.vn/viec-lam/nhan-vien-van-hanh-app/1959060.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:35:07,standard
Chuyên Viên Kinh Doanh B2b,"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",2,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],10.0,24.0,['TIẾNG VIỆT'],"['WEB', 'APP', '3D', '360', 'CRM', 'HUBSPOT', 'WEBSITE']",,"['KỸ NĂNG THUYẾT TRÌNH', 'KỸ NĂNG THUYẾT PHỤC', 'KỸ NĂNG PHÂN TÍCH', 'KỸ NĂNG GIẢI QUYẾT VẤN ĐỀ', 'KỸ NĂNG GIAO TIẾP', 'KỸ NĂNG ĐÀM PHÁN', 'KỸ NĂNG QUẢN LÝ THỜI GIAN', 'KỸ NĂNG LẬP KẾ HOẠCH']",51.5,,,2,6,True,False,2 năm,31/12/2025,Công ty Cổ phần Giải pháp Chuyên gia Star Global,IT - Phần mềm,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-co-phan-giai-phap-chuyen-gia-star-global/138466.html,https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-b2b/1961246.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:35:35,standard
Nhân Viên Kinh Doanh Chữ Ký Số,"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",5,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],,,"['GIAO TIẾP', 'TRÁCH NHIỆM', 'NHANH NHẸN', 'CHỦ ĐỘNG TRONG CÔNG VIỆC', 'TÌM KIẾM KHÁCH HÀNG', 'CHĂM SÓC KHÁCH HÀNG', 'BÁN HÀNG', 'THUYẾT PHỤC']",50.5,8000000.0,12000000.0,2,6,True,False,Không yêu cầu,22/12/2025,Công ty Cổ phần Thương mại dịch vụ và Giải pháp số THT,Luật,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-co-phan-thuong-mai-dich-vu-va-giai-phap-so-tht/150969.html,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-chu-ky-so/1949535.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:35:52,standard
Nhân Viên Thiết Kế,"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",5,['HÀ NỘI'],['HÀ NỘI'],10.0,24.0,['TIẾNG VIỆT'],"['ADOBE ILLUSTRATOR', 'PHOTOSHOP', 'WACOM', '3D DESIGN']",,"['VẼ TAY', 'SỬ DỤNG WACOM', 'CHĂM CHỈ', 'SÁNG TẠO', 'CÓ TRÁCH NHIỆM TRONG CÔNG VIỆC']",54.0,,,2,6,True,False,Dưới 1 năm,22/12/2025,CÔNG TY CỔ PHẦN JOWE VIỆT NAM,Thời trang,Nhân viên,Đại Học trở lên,Khác,https://www.topcv.vn/cong-ty/cong-ty-co-phan-jowe-viet-nam/241142.html,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke/1960773.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:36:06,standard
Biên Soạn Chương Trình (Curriculum Developer),"['GIÁO DỤC/ĐÀO TẠO', 'GIÁO DỤC/ĐÀO TẠO KHÁC', 'CHUYÊN MÔN GIÁO DỤC/ĐÀO TẠO KHÁC']",4,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['IB', 'IGCSE', 'AS/A-LEVEL', 'SAT', 'ACT', 'GED', 'GRE', 'INSTRUCTIONAL DESIGN', 'EDUCATIONAL TECHNOLOGY']",,"['CURRICULUM DEVELOPMENT', 'INSTRUCTIONAL DESIGN', 'RESEARCH SKILLS', 'ANALYTICAL SKILLS', 'ORGANIZATIONAL SKILLS', 'COMMUNICATION SKILLS', 'INTERPERSONAL SKILLS', 'WRITING SKILLS', 'EDITING SKILLS', 'COLLABORATION', 'CONTENT DEVELOPMENT', 'CURRICULUM DESIGN', 'CURRICULUM EVALUATION', 'PEDAGOGICAL RESEARCH', 'TEACHING', 'TRAINING']",,,,,,,,1 năm,31/12/2025,Công ty Cổ phần giáo dục quốc tế INTERTU,Giáo dục / Đào tạo,Nhân viên,Đại Học trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-co-phan-giao-duc-quoc-te-intertu/164028.html,https://www.topcv.vn/viec-lam/bien-soan-chuong-trinh-curriculum-developer/1799792.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:36:48,standard
Graphic Designer,"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['ĐÀ NẴNG'],['ĐÀ NẴNG'],25.0,99.0,['TIẾNG VIỆT'],"['CANVA', 'PHOTOSHOP', 'ILLUSTRATOR', 'PREMIERE', 'AFTER EFFECT', 'TYPOGRAPHY']",,"['TƯ DUY BỐ CỤC', 'LÀM VIỆC ĐỘC LẬP', 'LÀM VIỆC NHÓM', 'TƯ DUY SÁNG TẠO', 'CẦU TIẾN', 'THIẾT KẾ ĐỒ HỌA']",54.0,,,2,6,True,False,1 năm,31/12/2025,Công ty TNHH Thương mại Dịch vụ La Bàn,Du lịch,Nhân viên,Đại Học trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-thuong-mai-dich-vu-la-ban/196067.html,https://www.topcv.vn/viec-lam/graphic-designer/1822397.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:37:06,standard
Nhân Viên Unity Playable Ads,"['CÔNG NGHỆ THÔNG TIN', 'GAME DEVELOPMENT', 'VỊ TRÍ GAME DEVELOPMENT KHÁC', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['UNITY', 'LUNA CREATE', '3D', 'UNITY ENGINE', 'TRANSFORM', 'ANIMATION', 'UI', 'SOUND', 'HTML', 'CSS', 'DESIGN PATTERN', 'SINGLETON', 'OBJECT POOL', 'OBSERVER', 'GIT', 'HTML5', 'UNITY PLAYABLES API', 'TIMELINE', 'ANIMATION TRACKS', 'AUDIO TRACKS', 'CONTROL TRACKS']","['C#', 'JAVASCRIPT']","['PHÂN TÍCH XU HƯỚNG', 'A/B TESTING', 'TỐI ƯU HIỆU QUẢ QUẢNG CÁO', 'TƯ DUY LOGIC', 'HAM HỌC HỎI', 'TÌM HIỂU VÀ ÁP DỤNG NHỮNG CÔNG NGHỆ MỚI', 'TỐI ƯU GAME', 'TRÁCH NHIỆM CAO TRONG CÔNG VIỆC', 'THÁI ĐỘ CẦU TIẾN']",49.0,8000000.0,15000000.0,2,6,True,False,Dưới 1 năm,24/12/2025,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,IT - Phần mềm,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-nhan-thuc-may-horus-ai/217777.html,https://www.topcv.vn/viec-lam/nhan-vien-unity-playable-ads/1870584.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:37:19,standard
Solution Architect (Kỹ Sư Giải Pháp Ứng Dụng),"['CÔNG NGHỆ THÔNG TIN', 'CÔNG NGHỆ THÔNG TIN KHÁC', 'CHUYÊN MÔN CÔNG NGHỆ THÔNG TIN KHÁC', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],5000.0,,['TIẾNG VIỆT'],"['CLOUD-NATIVE', 'MICROSERVICES', 'SERVERLESS', 'CLOUD COMPUTING', 'AWS', 'AZURE', 'GCP', 'API GATEWAY', 'ESB', 'MESSAGE QUEUE', 'KAFKA', 'RABBITMQ', 'EVENT STREAMING', 'OPEN API', 'OPEN BANKING', 'DEVSECOPS', 'CONTAINERIZATION', 'DOCKER', 'KUBERNETES', 'GITOPS', 'CACHING', 'HA', 'DR', 'AUTOSCALING', 'LOGGING', 'MONOLITH', 'EVENT-DRIVEN ARCHITECTURE', 'DOMAIN-DRIVEN DESIGN', 'HYBRID ARCHITECTURE', 'API', 'REST', 'GRPC', 'MESSAGING', 'EVENT SOURCING', 'API INTEGRATION']",,"['KIẾN TRÚC PHẦN MỀM', 'PHÂN TÍCH YÊU CẦU', 'TÍCH HỢP HỆ THỐNG', 'TƯ DUY CHIẾN LƯỢC', 'TRUYỀN ĐẠT KỸ THUẬT', 'TƯ VẤN CÔNG NGHỆ', 'XÁC ĐỊNH RỦI RO KIẾN TRÚC', 'ĐỀ XUẤT GIẢI PHÁP', 'CẬP NHẬT CÔNG NGHỆ MỚI', 'ĐÁNH GIÁ ÁP DỤNG CÔNG NGHỆ', 'GIẢI QUYẾT VẤN ĐỀ', 'BẢO MẬT HỆ THỐNG', 'XÁC THỰC PHÂN QUYỀN', 'MÃ HÓA']",49.0,,,2,6,True,False,Trên 5 năm,22/12/2025,Ngân Hàng TMCP An Bình,Ngân hàng,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/ngan-hang-tmcp-an-binh/85587.html,https://www.topcv.vn/viec-lam/solution-architect-ky-su-giai-phap-ung-dung/1960062.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:37:31,standard
Nhân Viên 2d Artist Thiết Kế Ấn Phẩm Quảng Cáo,"['CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'GAME DEVELOPMENT', 'NGHỆ THUẬT/HOẠT HÌNH/GAME', 'CONCEPT ARTIST', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['PHOTOSHOP', 'ILLUSTRATOR', 'AI', 'MOBILE', 'CLIP STUDIO PAINT']",,"['GRAPHIC DESIGN', 'TƯ DUY BỐ CỤC', 'TƯ DUY MÀU SẮC', 'HAM HỌC HỎI', 'MỸ THUẬT HỘI HOẠ', 'THIẾT KẾ ĐỒ HOẠ', 'THIẾT KẾ ĐA PHƯƠNG TIỆN', 'KINH NGHIỆM LEAD TEAM', 'LÀM VIỆC ĐỘC LẬP', 'LÀM VIỆC NHÓM', 'KỸ NĂNG VẼ TAY', 'NGUYÊN TẮC THIẾT KẾ ĐỒ HỌA', 'TẠO RA CÁC TÁC PHẨM NGHỆ THUẬT CHẤT LƯỢNG CAO']",49.0,10000000.0,15000000.0,2,6,True,False,1 năm,25/12/2025,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,IT - Phần mềm,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-nhan-thuc-may-horus-ai/217777.html,https://www.topcv.vn/viec-lam/nhan-vien-2d-artist-thiet-ke-an-pham-quang-cao/1791825.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:37:45,standard
Lập Trình Game Mobile Unity 3D (Level Junior),"['CÔNG NGHỆ THÔNG TIN', 'GAME DEVELOPMENT', 'VỊ TRÍ GAME DEVELOPMENT KHÁC', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['ANDROID', 'IOS', 'UNITY', 'DESIGN PATTERN', 'SINGLETON', 'OBJECT POOL', 'OOP', 'DATA STRUCTURES', 'ALGORITHMS', '3D']",['C#'],,49.0,10000000.0,18000000.0,2,6,True,False,1 năm,22/12/2025,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,IT - Phần mềm,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-nhan-thuc-may-horus-ai/217777.html,https://www.topcv.vn/viec-lam/lap-trinh-game-mobile-unity-3d-level-junior/1927508.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:38:01,standard
Lập Trình Game Dòng Casual/Puzzle,"['CÔNG NGHỆ THÔNG TIN', 'GAME DEVELOPMENT', 'VỊ TRÍ GAME DEVELOPMENT KHÁC', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['UNITY', 'OOP', 'DESIGN PATTERNS', 'ANIMATIONS', 'EFFECTS & PARTICLES', 'PHYSICS']",['C#'],"['LÀM VIỆC NHÓM', 'CẤU TRÚC DỮ LIỆU VÀ GIẢI THUẬT', 'TƯ DUY LẬP TRÌNH', 'TƯ DUY LOGIC', 'GIẢI QUYẾT VẤN ĐỀ', 'LÀM VIỆC ĐỘC LẬP', 'TÍCH CỰC', 'CHỦ ĐỘNG', 'CÓ TRÁCH NHIỆM', 'CHĂM CHỈ', 'HAM HỌC HỎI', 'NHIỆT TÌNH', 'TƯ DUY PHÁT TRIỂN']",49.0,20000000.0,30000000.0,2,6,True,False,3 năm,22/12/2025,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,IT - Phần mềm,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-nhan-thuc-may-horus-ai/217777.html,https://www.topcv.vn/viec-lam/lap-trinh-game-dong-casual-puzzle/1961121.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:38:19,standard
Nhân Viên 2d Ui/ux Game Artist,"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['UI', 'UX', 'MOBILE', 'WEB', 'PHOTOSHOP', 'ILLUSTRATOR', 'AI']",,"['TƯ DUY BỐ CỤC', 'TƯ DUY MÀU SẮC', 'HAM HỌC HỎI', 'GRAPHIC DESIGN', 'KHẢ NĂNG LÀM VIỆC NHÓM', 'KHẢ NĂNG ĐÁP ỨNG DEADLINE', 'HIỂU BIẾT VỀ NGUYÊN TẮC THIẾT KẾ UI UX', 'SỬ DỤNG THÀNH THẠO PHOTOSHOP HOẶC CÁC PHẦN MỀM ĐỒ HỌA TƯƠNG TỰ', 'KHẢ NĂNG TẠO RA CÁC GIAO DIỆN NGƯỜI DÙNG HẤP DẪN VÀ TRỰC QUAN']",49.0,12000000.0,20000000.0,2,6,True,False,1 năm,25/12/2025,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,IT - Phần mềm,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-nhan-thuc-may-horus-ai/217777.html,https://www.topcv.vn/viec-lam/nhan-vien-2d-ui-ux-game-artist/1791865.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:38:33,standard
Thực Tập Sinh Tester,"['CÔNG NGHỆ THÔNG TIN', 'CÔNG NGHỆ THÔNG TIN KHÁC', 'CHUYÊN MÔN CÔNG NGHỆ THÔNG TIN KHÁC', 'VIỆC LÀM IT']",5,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['API', 'DATABASE']",['SQL'],"['PHÂN TÍCH YÊU CẦU', 'NĂNG ĐỘNG', 'NHIỆT HUYẾT', 'SẴN SÀNG HỌC CÁI MỚI', 'CÓ TRÁCH NHIỆM CAO TRONG CÔNG VIỆC']",,,,2,6,False,False,Không yêu cầu,Null,Công Ty TNHH Tester Việt,IT - Phần mềm,Thực tập sinh,Cao Đẳng trở lên,Thực tập,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tester-viet/22891.html,https://www.topcv.vn/viec-lam/thuc-tap-sinh-tester-khong-yeu-cau-kinh-nghiem-co-luong-thuc-tap-sinh/1943273.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:38:48,standard
Ux-Ui Designer,"['CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'UI/UX DESIGN', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['PHOTOSHOP', 'ILLUSTRATOR', 'FIGMA', 'WIREFRAMING', 'PROTOTYPING', 'MOCKUPS', 'SITE MAPS', 'USER FLOW DIAGRAMS', 'UX', 'UI']",,"['DESIGN THINKING', 'EMOTIONAL DESIGN', 'USER-CENTERED DESIGN', 'LOGICAL THINKING', 'VISUAL DESIGN', 'OPEN-MINDED', 'EAGER TO LEARN', 'PROACTIVE', 'WORKING INDEPENDENTLY', 'TEAMWORK', 'HARDWORKING', 'COMMITMENT', 'WORKING UNDER PRESSURE']",51.5,,,2,6,True,False,2 năm,Null,CÔNG TY TNHH MICROTEC VIỆT NAM,IT - Phần mềm,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-microtec-viet-nam/82685.html,https://www.topcv.vn/viec-lam/ux-ui-designer-tai-ha-noi/1943124.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:39:02,standard
Senior Designer,"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HỒ CHÍ MINH'],25.0,99.0,['TIẾNG VIỆT'],"['PHOTOSHOP', 'ILLUSTRATOR', 'ADOBE ANIMATE CC']",,"['KỸ NĂNG LÃNH ĐẠO', 'THIẾT KẾ ĐỒ HỌA', 'GIAO TIẾP', 'TƯ DUY SÁNG TẠO', 'QUẢN LÝ DỰ ÁN', 'KIẾN THỨC VỀ MỸ THUẬT', 'TRÌNH BÀY Ý TƯỞNG', 'CHỊU ĐƯỢC ÁP LỰC', 'TINH THẦN TRÁCH NHIỆM', 'HAM HỌC HỎI', 'KIÊN TRÌ', 'CẦU TIẾN']",42.5,,,2,6,True,False,2 năm,21/12/2025,Công Ty TNHH Truyền Thông Ureka Việt Nam,Marketing / Truyền thông / Quảng cáo,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-truyen-thong-ureka-viet-nam/143309.html,https://www.topcv.vn/viec-lam/senior-designer/1960905.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:39:17,standard
Chuyên Viên Thiết Kế Đồ Họa Sáng Tạo Hình Ảnh Và Visual Marketing,"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",3,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['AI', 'MIDJOURNEY', 'FIREFLY', 'CHATGPT', 'LEONARDO', 'CANVA AI', 'PHOTOSHOP', 'ILLUSTRATOR']",,"['SÁNG TẠO', 'LÀM VIỆC NHÓM', 'TƯ DUY THẨM MỸ', 'NẮM BẮT NHANH TREND THIẾT KẾ', 'LÀM VIỆC CHỦ ĐỘNG', 'ĐÚNG DEADLINE', 'TINH THẦN HỌC HỎI CAO']",57.0,12000000.0,15000000.0,2,6,True,False,1 năm,21/12/2025,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ LUMI GROUP,Thương mại điện tử,Nhân viên,Đại Học trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-thuong-mai-dich-vu-lumi-group/200448.html,https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke-do-hoa-sang-tao-hinh-anh-va-visual-marketing/1960919.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096105,09/12/2025 17:39:33,standard
